season,player_id,player_name,team_id,team_name,conference,position
2019,4372014,Eyabi Okie-Anoma,248,Houston,American Athletic,DL
2019,4372527,Jordan Moore,248,Houston,American Athletic,DB
2019,4382618,Melvin Larkins,248,Houston,American Athletic,LB
2019,4385473,Gleson Sprewell,248,Houston,American Athletic,S
2019,4427380,Ryan Hanson,248,Houston,American Athletic,P
2019,4430543,K'Andre Street,248,Houston,American Athletic,WR
2019,4519492,Torey Richardson,248,Houston,American Athletic,CB
2019,4567476,Logan Holgorsen,248,Houston,American Athletic,QB
2019,4567477,Mannie Nunnery,248,Houston,American Athletic,LB
2019,4567478,Kelvin Clemmons,248,Houston,American Athletic,CB
2019,4567479,Deondre Dansby,248,Houston,American Athletic,S
2019,4567480,Damarion Williams,248,Houston,American Athletic,CB
2019,4567481,James Fullbright III,248,Houston,American Athletic,RB
2019,4567482,Gervarrius Owens,248,Houston,American Athletic,DB
2019,4567483,Bryce Washington,248,Houston,American Athletic,WR
2019,4567484,Dylan Dixon,248,Houston,American Athletic,DB
2019,4567485,Terrell Brown,248,Houston,American Athletic,RB
2019,4567486,Osby Mitchell III,248,Houston,American Athletic,WR
2019,4567487,Terrance Edgeston,248,Houston,American Athletic,LB
2019,4567488,Davis Beal,248,Houston,American Athletic,LS
2019,4567489,Taures Payne,248,Houston,American Athletic,DL
2019,4567490,Hakeem Ajijolaiya,248,Houston,American Athletic,DL
2019,4567491,Kyle Ramsey,248,Houston,American Athletic,PK
2019,4567492,Cam'Ron Johnson,248,Houston,American Athletic,OL
2019,4567493,Patrick Paul,248,Houston,American Athletic,OL
2019,4567494,Chayse Todd,248,Houston,American Athletic,OL
2019,4567495,Quavon Beckford,248,Houston,American Athletic,WR
2019,4567496,Olivier Charles-Pierre,248,Houston,American Athletic,DL
2019,4567497,Atlias Bell,248,Houston,American Athletic,DL
2019,4567498,Nelson Caeser,248,Houston,American Athletic,DL
2019,4584584,Jamykal Neal,248,Houston,American Athletic,DL
2019,4591872,Ken Savanah,248,Houston,American Athletic,LB
2019,3134374,Taylor Holmes,2277,Houston Christian,Southland,LB
2019,3948371,Terry Tillmon,2277,Houston Christian,Southland,WR
2019,4034675,Ben Ratzlaff,2277,Houston Christian,Southland,WR
2019,4040798,Gamar Girdy,2277,Houston Christian,Southland,WR
2019,4047851,Jeremy Smith,2277,Houston Christian,Southland,DB
2019,4049763,Blake Patterson,2277,Houston Christian,Southland,P
2019,4051069,Caleb Johnson,2277,Houston Christian,Southland,LB
2019,4051070,Andre Walker,2277,Houston Christian,Southland,DE
2019,4250353,Patrick Wolfe,2277,Houston Christian,Southland,S
2019,4250354,Coleman Robinson,2277,Houston Christian,Southland,RB
2019,4250355,Ethan Beek,2277,Houston Christian,Southland,CB
2019,4250360,Bailey Zappe,2277,Houston Christian,Southland,QB
2019,4250367,Trevor Larkin,2277,Houston Christian,Southland,WR
2019,4250368,LaDarius Dickens,2277,Houston Christian,Southland,RB
2019,4250370,Coi Miller,2277,Houston Christian,Southland,CB
2019,4250372,Dreshawn Minnieweather,2277,Houston Christian,Southland,RB
2019,4250379,Jeremy Ardoin,2277,Houston Christian,Southland,DE
2019,4250386,Segun Ijiyera,2277,Houston Christian,Southland,DL
2019,4383717,Ean Beek,2277,Houston Christian,Southland,RB
2019,4383722,Colton Manning,2277,Houston Christian,Southland,
2019,4383723,Jarreth Sterns,2277,Houston Christian,Southland,WR
2019,4383729,Elijah Quarles,2277,Houston Christian,Southland,
2019,4383741,Garrett Scott,2277,Houston Christian,Southland,
2019,4383742,Brennan Young,2277,Houston Christian,Southland,LB
2019,4383743,Carter Couch,2277,Houston Christian,Southland,
2019,4383749,Emmanuel Mann,2277,Houston Christian,Southland,
2019,4573422,Keaton Dickey,2277,Houston Christian,Southland,DB
2019,4573425,Kj Willie,2277,Houston Christian,Southland,
2019,4573427,Delon Smith,2277,Houston Christian,Southland,
2019,4573428,Tra Fluellen,2277,Houston Christian,Southland,S
2019,4573434,Gino Garcia,2277,Houston Christian,Southland,PK
2019,4573435,Chase Stokes,2277,Houston Christian,Southland,DL
2019,4573436,Philip Ossai,2277,Houston Christian,Southland,DL
2019,4580654,Patrick Wolfe,2277,Houston Christian,Southland,
2019,3915405,Michael Cornwell,47,Howard,MEAC,WR
2019,4051735,Marcellus Allison,47,Howard,MEAC,LB
2019,4051737,Merrick Sims,47,Howard,MEAC,DB
2019,4051749,Damion Gillespie,47,Howard,MEAC,WR
2019,4051750,Kyle Anthony,47,Howard,MEAC,WR
2019,4051755,Tyler Fuller,47,Howard,MEAC,DL
2019,4247357,Matthew Taylor,47,Howard,MEAC,RB
2019,4247723,Ramar Williams,47,Howard,MEAC,QB
2019,4247724,Caylin Newton,47,Howard,MEAC,WR
2019,4247729,Jordan Aley,47,Howard,MEAC,RB
2019,4247731,Tye Freeland,47,Howard,MEAC,DB
2019,4247732,Malcolm Johnson,47,Howard,MEAC,DB
2019,4247733,Quinton Hill,47,Howard,MEAC,RB
2019,4247737,Aaron Walker,47,Howard,MEAC,DB
2019,4247740,Aaron Motley,47,Howard,MEAC,DL
2019,4247744,James Newell,47,Howard,MEAC,DL
2019,4247745,Saevon Dinkins,47,Howard,MEAC,DL
2019,4266428,Isaiah Moore,47,Howard,MEAC,PK
2019,4367717,Iggy Reynoso,47,Howard,MEAC,RB
2019,4367718,Jalen Smith,47,Howard,MEAC,
2019,4367720,Rodney Dennard,47,Howard,MEAC,
2019,4367722,A'jae Boyd,47,Howard,MEAC,WR
2019,4367723,John Smith VI,47,Howard,MEAC,
2019,4367725,Khalid Dorsey,47,Howard,MEAC,RB
2019,4367726,Malik Hyatt,47,Howard,MEAC,TE
2019,4367728,Dedrick Parson,47,Howard,MEAC,RB
2019,4367729,Josiah Crute,47,Howard,MEAC,RB
2019,4367730,Zamon Robinson,47,Howard,MEAC,DL
2019,4367746,Justin Olibrice,47,Howard,MEAC,WR
2019,4367749,Antonio Turner,47,Howard,MEAC,
2019,4373734,Kwantay Anderson,47,Howard,MEAC,
2019,4382854,Jevin Jackson,47,Howard,MEAC,DL
2019,4427824,Dominic Logan-Nealy,47,Howard,MEAC,
2019,4428870,Ray Williams,47,Howard,MEAC,S
2019,4579549,Quinton Williams,47,Howard,MEAC,QB
2019,4579550,Christian White,47,Howard,MEAC,LB
2019,4579555,Sadiq Salawu,47,Howard,MEAC,
2019,4579556,Jaylen Cromwell,47,Howard,MEAC,
2019,4579558,Elton Jean-Baptiste,47,Howard,MEAC,DL
2019,4579567,Darrian Brokenburr,47,Howard,MEAC,DL
2019,3916734,Davontae Ginwright,70,Idaho,Big Sky,DB
2019,3918079,Cade Coffey,70,Idaho,Big Sky,PK
2019,4048249,Kayode Rufai,70,Idaho,Big Sky,DE
2019,4048910,Charles Akanno,70,Idaho,Big Sky,LB
2019,4048917,Rahsaan Crawford,70,Idaho,Big Sky,DL
2019,4048924,Lloyd Hightower,70,Idaho,Big Sky,DB
2019,4048933,Mason Petrino,70,Idaho,Big Sky,WR
2019,4048938,Sedrick Thomas,70,Idaho,Big Sky,DB
2019,4245259,Kyle Perry,70,Idaho,Big Sky,LB
2019,4245270,Seth Carnahan,70,Idaho,Big Sky,OL
2019,4245271,Tyrese Dedmon,70,Idaho,Big Sky,DB
2019,4245272,Nate DeGraw,70,Idaho,Big Sky,DL
2019,4245273,Christian Elliss,70,Idaho,Big Sky,LB
2019,4245274,Cutrell Haywood,70,Idaho,Big Sky,WR
2019,4245275,Jalen Hoover,70,Idaho,Big Sky,DB
2019,4245276,Roshaun Johnson,70,Idaho,Big Sky,RB
2019,4245280,Wyryor Noil,70,Idaho,Big Sky,DB
2019,4245281,Colton Richardson,70,Idaho,Big Sky,QB
2019,4248170,Jalan Jenkins,70,Idaho,Big Sky,LB
2019,4257358,Christian Blackburn,70,Idaho,Big Sky,LB
2019,4258677,Cameron Lang,70,Idaho,Big Sky,LS
2019,4258678,DJ Lee,70,Idaho,Big Sky,WR
2019,4260704,Leo Tamba,70,Idaho,Big Sky,DL
2019,4282647,Jeff Cotton,70,Idaho,Big Sky,WR
2019,4367415,Tre Walker,70,Idaho,Big Sky,
2019,4367416,Connor Whitney,70,Idaho,Big Sky,TE
2019,4367417,Michael Noil,70,Idaho,Big Sky,DB
2019,4367418,Jaxon Woodward,70,Idaho,Big Sky,
2019,4367420,Aundre Carter,70,Idaho,Big Sky,RB
2019,4367424,Logan Kendall,70,Idaho,Big Sky,TE
2019,4367427,Jed Byers,70,Idaho,Big Sky,WR
2019,4367429,Logan Floyd,70,Idaho,Big Sky,OL
2019,4373681,Mujeeb Rufai,70,Idaho,Big Sky,LB
2019,4374190,Christian Nash,70,Idaho,Big Sky,S
2019,4427901,Kiahn Martinez,70,Idaho,Big Sky,RB
2019,4571741,Robert Miller,70,Idaho,Big Sky,
2019,4571742,Nick Romano,70,Idaho,Big Sky,RB
2019,4571743,Coleman Johnson,70,Idaho,Big Sky,
2019,4571749,David Eppinger,70,Idaho,Big Sky,
2019,4571751,Sully Shannon,70,Idaho,Big Sky,LB
2019,4571752,Satchel Escalante,70,Idaho,Big Sky,
2019,4571755,Hogan Hatten,70,Idaho,Big Sky,LB
2019,4571762,Hayden Hatten,70,Idaho,Big Sky,WR
2019,4571771,Noah Elliss,70,Idaho,Big Sky,
2019,4577837,Jonah Kim,70,Idaho,Big Sky,
2019,3124884,Gunnar Amos,304,Idaho State,Big Sky,QB
2019,3925375,Ty Flanagan,304,Idaho State,Big Sky,RB
2019,3925376,Kody Graves,304,Idaho State,Big Sky,LB
2019,3925380,Luke Holloway,304,Idaho State,Big Sky,LB
2019,3925399,Rasheed Williams,304,Idaho State,Big Sky,DL
2019,3930281,Jay Irvine,304,Idaho State,Big Sky,CB
2019,4046670,Kainoa Fuiava,304,Idaho State,Big Sky,DL
2019,4047397,Mitch Gueller,304,Idaho State,Big Sky,WR
2019,4047399,Caleb Brown,304,Idaho State,Big Sky,DB
2019,4047404,Isaiah Walter,304,Idaho State,Big Sky,WR
2019,4047409,Oshea Trujillo,304,Idaho State,Big Sky,LB
2019,4047410,Michael Dean,304,Idaho State,Big Sky,WR
2019,4047412,Adkin Aguirre,304,Idaho State,Big Sky,DB
2019,4047417,Austin Campbell,304,Idaho State,Big Sky,TE
2019,4047418,Dallen Collins,304,Idaho State,Big Sky,OL
2019,4047422,Tanner Conner,304,Idaho State,Big Sky,WR
2019,4047425,Nate Shubert,304,Idaho State,Big Sky,TE
2019,4047427,TJ Togiai,304,Idaho State,Big Sky,DL
2019,4047428,Raemo Trevino,304,Idaho State,Big Sky,DL
2019,4247297,Kennon Smith,304,Idaho State,Big Sky,LB
2019,4247301,Zach Wright,304,Idaho State,Big Sky,DB
2019,4247302,Colton Belnap,304,Idaho State,Big Sky,DB
2019,4247305,DJ Hagler,304,Idaho State,Big Sky,LB
2019,4247315,Hunter Eborn,304,Idaho State,Big Sky,DL
2019,4361718,Darian Green,304,Idaho State,Big Sky,LB
2019,4364596,Christian McFarland,304,Idaho State,Big Sky,
2019,4364597,Colton Bennion,304,Idaho State,Big Sky,
2019,4373939,Manase Time,304,Idaho State,Big Sky,LB
2019,4383828,Garrett Crane,304,Idaho State,Big Sky,
2019,4383834,Soujah Gasu,304,Idaho State,Big Sky,RB
2019,4383841,Terrance Jones,304,Idaho State,Big Sky,DL
2019,4383844,Kevin Ryan,304,Idaho State,Big Sky,P
2019,4383847,Matt Struck,304,Idaho State,Big Sky,QB
2019,4383851,Gilbert Varela,304,Idaho State,Big Sky,
2019,4577838,Josh Crane,304,Idaho State,Big Sky,
2019,4577845,Malakai Rango,304,Idaho State,Big Sky,RB
2019,4577849,Connor Wills,304,Idaho State,Big Sky,
2019,4577852,Jack Genova,304,Idaho State,Big Sky,LB
2019,4577857,Skylar Emory,304,Idaho State,Big Sky,
2019,4577865,Anthony Parker,304,Idaho State,Big Sky,
2019,3862133,Dre Brown,356,Illinois,Big Ten,RB
2019,3917611,Reggie Corbin,356,Illinois,Big Ten,RB
2019,3917614,Caleb Reams,356,Illinois,Big Ten,WR
2019,3917619,Justice Williams,356,Illinois,Big Ten,TE
2019,3917627,Jamal Milan,356,Illinois,Big Ten,DL
2019,3917634,Trenard Davis,356,Illinois,Big Ten,WR
2019,3917635,Bobby Walker,356,Illinois,Big Ten,TE
2019,3925355,Richie Petitbon,356,Illinois,Big Ten,OL
2019,4033802,Dele Harding,356,Illinois,Big Ten,LB
2019,4033805,Stanley Green,356,Illinois,Big Ten,DB
2019,4033806,James McCourt,356,Illinois,Big Ten,PK
2019,4033810,Christian Bobak,356,Illinois,Big Ten,DB
2019,4033812,Jake Hansen,356,Illinois,Big Ten,LB
2019,4033814,Ayo Shogbonyo,356,Illinois,Big Ten,DL
2019,4033818,Jake Cerny,356,Illinois,Big Ten,OL
2019,4033819,Tymir Oliver,356,Illinois,Big Ten,DL
2019,4033820,Kurt Gavin,356,Illinois,Big Ten,OL
2019,4033821,Griffin Palmer,356,Illinois,Big Ten,TE
2019,4033824,Kenyon Jackson,356,Illinois,Big Ten,DL
2019,4035689,Josh Imatorbhebhe,356,Illinois,Big Ten,WR
2019,4035702,Trevon Sidney,356,Illinois,Big Ten,WR
2019,4035708,Oluwole Betiku Jr.,356,Illinois,Big Ten,OLB
2019,4036262,Brandon Peters,356,Illinois,Big Ten,QB
2019,4047176,Cam Miller,356,Illinois,Big Ten,QB
2019,4047178,Doug Kramer,356,Illinois,Big Ten,OL
2019,4240529,Ricky Smalling,356,Illinois,Big Ten,WR
2019,4240532,Tony Adams,356,Illinois,Big Ten,DB
2019,4240533,James Knight,356,Illinois,Big Ten,DB
2019,4240536,Blake Hayes,356,Illinois,Big Ten,P
2019,4240538,Kendall Smith,356,Illinois,Big Ten,DB
2019,4240540,Ra'Von Bonner,356,Illinois,Big Ten,RB
2019,4240541,Dawson DeGroot,356,Illinois,Big Ten,LB
2019,4240542,Nate Hobbs,356,Illinois,Big Ten,DB
2019,4240543,Mike Epstein,356,Illinois,Big Ten,RB
2019,4240544,Nolan Bernat,356,Illinois,Big Ten,DB
2019,4240546,Michael Marchese,356,Illinois,Big Ten,TE
2019,4240548,Kendrick Green,356,Illinois,Big Ten,OL
2019,4240549,Marc Mondesir,356,Illinois,Big Ten,LB
2019,4240550,Ethan Tabel,356,Illinois,Big Ten,LS
2019,4240551,Alex Palczewski,356,Illinois,Big Ten,OL
2019,4240552,Jake Stover,356,Illinois,Big Ten,OL
2019,4240554,Vederian Lowe,356,Illinois,Big Ten,OL
2019,4240557,Alex Pihlstrom,356,Illinois,Big Ten,OL
2019,4240558,Lere Oladipo,356,Illinois,Big Ten,DL
2019,4240559,Jamal Woods,356,Illinois,Big Ten,DL
2019,4240560,Isaiah Gay,356,Illinois,Big Ten,LB
2019,4240561,Bobby Roundtree,356,Illinois,Big Ten,DL
2019,4240562,Deon Pate,356,Illinois,Big Ten,LB
2019,4240563,Owen Carney Jr.,356,Illinois,Big Ten,LB
2019,4240637,Derrick Smith,356,Illinois,Big Ten,LB
2019,4249535,Donny Navarro III,356,Illinois,Big Ten,WR
2019,4260370,Conner Lillig,356,Illinois,Big Ten,RB
2019,4260372,Alec McEachern,356,Illinois,Big Ten,LB
2019,4260373,Sean Coghlan,356,Illinois,Big Ten,LB
2019,4360370,Jakari Norwood,356,Illinois,Big Ten,RB
2019,4360371,Coran Taylor,356,Illinois,Big Ten,DB
2019,4360373,Carlos Sandy,356,Illinois,Big Ten,WR
2019,4360376,Delano Ware,356,Illinois,Big Ten,S
2019,4360377,Nick Walker,356,Illinois,Big Ten,DB
2019,4360378,Jartavius Martin,356,Illinois,Big Ten,DB
2019,4360379,Kenyon Sims,356,Illinois,Big Ten,RB
2019,4360380,Dylan Wyatt,356,Illinois,Big Ten,CB
2019,4360383,Kerby Joseph,356,Illinois,Big Ten,DB
2019,4360386,Sydney Brown,356,Illinois,Big Ten,DB
2019,4360387,Ezekiel Holmes,356,Illinois,Big Ten,LB
2019,4360389,Khalan Tolson,356,Illinois,Big Ten,LB
2019,4360391,Julian Pearl,356,Illinois,Big Ten,OL
2019,4360392,Preston Engel,356,Illinois,Big Ten,LS
2019,4360394,Jordyn Slaughter,356,Illinois,Big Ten,OL
2019,4360396,Kievan Myers,356,Illinois,Big Ten,OL
2019,4360397,Edwin Carter,356,Illinois,Big Ten,WR
2019,4360398,Dylan Thomas,356,Illinois,Big Ten,DB
2019,4360399,Jordan Holmes,356,Illinois,Big Ten,WR
2019,4360400,Daniel Barker,356,Illinois,Big Ten,TE
2019,4360401,Calvin Avery,356,Illinois,Big Ten,DL
2019,4360402,Verdis Brown,356,Illinois,Big Ten,DL
2019,4362238,Chase Brown,356,Illinois,Big Ten,RB
2019,4371940,Milo Eifler,356,Illinois,Big Ten,LB
2019,4371941,Dominic Stampley,356,Illinois,Big Ten,WR
2019,4371942,Matt Robinson,356,Illinois,Big Ten,QB
2019,4371944,Caleb Griffin,356,Illinois,Big Ten,PK
2019,4379402,Luke Ford,356,Illinois,Big Ten,TE
2019,4426379,Marquez Beason,356,Illinois,Big Ten,DB
2019,4426415,Shammond Cooper,356,Illinois,Big Ten,LB
2019,4427003,Kyron Cumby,356,Illinois,Big Ten,WR
2019,4427172,Nick Fedanzo,356,Illinois,Big Ten,RB
2019,4428155,Moses Okpala,356,Illinois,Big Ten,OL
2019,4428372,Tarique Barnes,356,Illinois,Big Ten,LB
2019,4428796,Casey Washington,356,Illinois,Big Ten,WR
2019,4429436,Seth Coleman,356,Illinois,Big Ten,LB
2019,4429943,Matthew Judd,356,Illinois,Big Ten,DB
2019,4430190,Griffin Moore,356,Illinois,Big Ten,TE
2019,4430349,Keith Randolph Jr.,356,Illinois,Big Ten,DL
2019,4569371,Isaiah Williams,356,Illinois,Big Ten,WR
2019,4569372,Dalevon Campbell,356,Illinois,Big Ten,WR
2019,4569373,Joseph Thompson,356,Illinois,Big Ten,DB
2019,4569374,Tailon Leitzsey,356,Illinois,Big Ten,DB
2019,4569375,Ryan Meed,356,Illinois,Big Ten,LB
2019,4569376,Mark Di Iorio,356,Illinois,Big Ten,LB
2019,4569377,Bryce Barnes,356,Illinois,Big Ten,DL
2019,4569378,Evan Kirts,356,Illinois,Big Ten,DL
2019,4569379,Josh Plohr,356,Illinois,Big Ten,OL
2019,4569380,Tommy Cronin,356,Illinois,Big Ten,OL
2019,4575428,Aidan Hall,356,Illinois,Big Ten,LS
2019,4575429,Nolan Rossback,356,Illinois,Big Ten,LS
2019,4575430,Ben Schultz,356,Illinois,Big Ten,TE
2019,4575431,Devon Witherspoon,356,Illinois,Big Ten,DB
2019,3144989,Aaron Mends,2287,Illinois State,MVFC,LB
2019,3886607,Ty DeForest,2287,Illinois State,MVFC,LB
2019,3908599,Tuvone Clark,2287,Illinois State,MVFC,LB
2019,3908608,Luther Kirk,2287,Illinois State,MVFC,
2019,3908617,DeMarco Washington,2287,Illinois State,MVFC,LB
2019,3916142,Brady Davis,2287,Illinois State,MVFC,QB
2019,3933194,Sam Fenlason,2287,Illinois State,MVFC,PK
2019,3939125,Braxton Haley,2287,Illinois State,MVFC,WR
2019,4035545,Jeff Proctor,2287,Illinois State,MVFC,
2019,4036140,Romeo McKnight,2287,Illinois State,MVFC,DE
2019,4036147,Brandon Simon,2287,Illinois State,MVFC,DE
2019,4037575,Cole Blackman,2287,Illinois State,MVFC,WR
2019,4052040,Devin Taylor,2287,Illinois State,MVFC,DB
2019,4052041,Christian Uphoff,2287,Illinois State,MVFC,DB
2019,4052042,James Robinson,2287,Illinois State,MVFC,RB
2019,4052046,Dylan Draka,2287,Illinois State,MVFC,LB
2019,4052053,Robert Gillum,2287,Illinois State,MVFC,TE
2019,4248028,Trenton Hatfield,2287,Illinois State,MVFC,S
2019,4248036,Zeke Vandenburgh,2287,Illinois State,MVFC,LB
2019,4248039,JT Bohlken,2287,Illinois State,MVFC,PK
2019,4248042,Jason Lewan,2287,Illinois State,MVFC,DL
2019,4248047,John Ridgeway,2287,Illinois State,MVFC,DL
2019,4248054,Steven Podkulski,2287,Illinois State,MVFC,DL
2019,4368092,Iverson Brown,2287,Illinois State,MVFC,S
2019,4368109,Luke Bennyhoff,2287,Illinois State,MVFC,
2019,4368113,Charles Woods,2287,Illinois State,MVFC,CB
2019,4383163,Taylor Grimes,2287,Illinois State,MVFC,WR
2019,4383167,Clayton Isbell,2287,Illinois State,MVFC,S
2019,4571896,Kacper Rutkiewicz,2287,Illinois State,MVFC,WR
2019,3910082,Lamont Johnson,2916,Incarnate Word,Southland,WR
2019,3914497,Ashton Preston,2916,Incarnate Word,Southland,DB
2019,3929555,Phillip Higgins,2916,Incarnate Word,Southland,DE
2019,4032598,Kyle Covington,2916,Incarnate Word,Southland,CB
2019,4032599,Chris Thomas,2916,Incarnate Word,Southland,S
2019,4032603,Mar'kel Cooks,2916,Incarnate Word,Southland,LB
2019,4035897,Ian Peterson,2916,Incarnate Word,Southland,CB
2019,4250433,Colby Anthony,2916,Incarnate Word,Southland,WR
2019,4262832,Sean Brophy,2916,Incarnate Word,Southland,QB
2019,4262913,Keyondrick Philio,2916,Incarnate Word,Southland,RB
2019,4371174,Jon Copeland,2916,Incarnate Word,Southland,QB
2019,4371175,Dalvin Fillmore,2916,Incarnate Word,Southland,
2019,4371177,Gunnar Henderson,2916,Incarnate Word,Southland,WR
2019,4371179,Louis Otis,2916,Incarnate Word,Southland,
2019,4371182,Kam Williams,2916,Incarnate Word,Southland,WR
2019,4371183,Jaelin Campbell,2916,Incarnate Word,Southland,WR
2019,4371184,Mark Sullivan,2916,Incarnate Word,Southland,WR
2019,4371186,Isaiah Paul,2916,Incarnate Word,Southland,LB
2019,4371187,Ameer King,2916,Incarnate Word,Southland,RB
2019,4371188,Malick Phillips,2916,Incarnate Word,Southland,
2019,4371189,Ce'Cori Tolds,2916,Incarnate Word,Southland,WR
2019,4371191,Gerald Bowie III,2916,Incarnate Word,Southland,LB
2019,4371195,Kelechi Anyalebechi,2916,Incarnate Word,Southland,LB
2019,4371196,Jared Soyring,2916,Incarnate Word,Southland,DL
2019,4371199,Luke Termin,2916,Incarnate Word,Southland,
2019,4371200,Andy Jennings,2916,Incarnate Word,Southland,
2019,4371208,Josh Wells,2916,Incarnate Word,Southland,
2019,4371209,Cameron Preston,2916,Incarnate Word,Southland,DT
2019,4371210,Josh Jackson,2916,Incarnate Word,Southland,
2019,4372365,Marquez Perez,2916,Incarnate Word,Southland,WR
2019,4380392,David Balcomb,2916,Incarnate Word,Southland,RB
2019,4380393,Mason Barnes,2916,Incarnate Word,Southland,
2019,4380405,Brian Lee,2916,Incarnate Word,Southland,
2019,4380408,Jerick Pitre,2916,Incarnate Word,Southland,
2019,4384652,Brandon Sanders,2916,Incarnate Word,Southland,
2019,4427104,Kaleb Ducros,2916,Incarnate Word,Southland,WR
2019,4427509,Shawn Holton,2916,Incarnate Word,Southland,S
2019,4428520,Jaden Smith,2916,Incarnate Word,Southland,CB
2019,4430789,Kevin Yeager,2916,Incarnate Word,Southland,QB
2019,4578349,CJ Hardy,2916,Incarnate Word,Southland,WR
2019,4578350,Jaylon Jimmerson,2916,Incarnate Word,Southland,DB
2019,4578351,Kevin Brown,2916,Incarnate Word,Southland,RB
2019,4578352,Kamden Perry,2916,Incarnate Word,Southland,WR
2019,4578354,Jacob Harper,2916,Incarnate Word,Southland,
2019,4578357,Reese Watson,2916,Incarnate Word,Southland,DB
2019,4578358,Marquez Perez,2916,Incarnate Word,Southland,
2019,4578359,Tre Richardson,2916,Incarnate Word,Southland,DB
2019,4578361,Matt Gaca,2916,Incarnate Word,Southland,LB
2019,4578362,Brandon Richard,2916,Incarnate Word,Southland,DB
2019,4578363,Ashton Preston,2916,Incarnate Word,Southland,
2019,4578368,Darius Richmond,2916,Incarnate Word,Southland,DL
2019,4578383,Brady Rogers,2916,Incarnate Word,Southland,WR
2019,4578387,Sam Latham,2916,Incarnate Word,Southland,DE
2019,4578389,Carson Mohr,2916,Incarnate Word,Southland,PK
2019,4578391,Chance Main,2916,Incarnate Word,Southland,DE
2019,4578392,Maverick McCaskill,2916,Incarnate Word,Southland,
2019,4578393,TJ Wright,2916,Incarnate Word,Southland,
2019,4580609,Andy Jennings,2916,Incarnate Word,Southland,
2019,-1013847,Trey Walker,84,Indiana,Big Ten,TE
2019,-1013838,Nathanael Snyder,84,Indiana,Big Ten,PK
2019,-1013835,Stevie Scott III,84,Indiana,Big Ten,RB
2019,-1013830,A’Shon Riggins,84,Indiana,Big Ten,DB
2019,-1013813,Ethan Mitchell,84,Indiana,Big Ten,TE
2019,-1013811,Zack Merrill,84,Indiana,Big Ten,QB
2019,-1013807,Christopher Martin,84,Indiana,Big Ten,DB
2019,-1013799,Samuel Lewis-Perez,84,Indiana,Big Ten,OL
2019,-1013782,Turon Ivy Jr.,84,Indiana,Big Ten,TE
2019,-1013775,Nick Grieser,84,Indiana,Big Ten,DB
2019,3909116,Gavin Everett,84,Indiana,Big Ten,DL
2019,3929782,Reakwon Jones,84,Indiana,Big Ten,LB
2019,3929784,Andre Brown Jr.,84,Indiana,Big Ten,DB
2019,3929785,Nick Westbrook,84,Indiana,Big Ten,WR
2019,3929786,Donavan Hale,84,Indiana,Big Ten,WR
2019,3929790,DaVondre Love,84,Indiana,Big Ten,OL
2019,3929793,Hunter Littlejohn,84,Indiana,Big Ten,OL
2019,3929794,Simon Stepaniak,84,Indiana,Big Ten,OL
2019,4033790,Logan Justus,84,Indiana,Big Ten,PK
2019,4038729,Jared Smolar,84,Indiana,Big Ten,PK
2019,4045290,Peyton Ramsey,84,Indiana,Big Ten,QB
2019,4045292,Justin Berry,84,Indiana,Big Ten,WR
2019,4045294,Cole Gest,84,Indiana,Big Ten,RB
2019,4045295,Khalil Bryant,84,Indiana,Big Ten,DB
2019,4045299,Marcelino Ball,84,Indiana,Big Ten,DB
2019,4045301,Mackenzie Nworah,84,Indiana,Big Ten,OL
2019,4045302,Coy Cronk,84,Indiana,Big Ten,OL
2019,4045310,Jerome Johnson,84,Indiana,Big Ten,DL
2019,4045311,Allen Stallings IV,84,Indiana,Big Ten,DL
2019,4065106,Nathanael Snyder,84,Indiana,Big Ten,PK
2019,4240439,Connor Thomas,84,Indiana,Big Ten,RB
2019,4240440,Thomas Allen,84,Indiana,Big Ten,LB
2019,4240447,Juan Harris,84,Indiana,Big Ten,DL
2019,4240448,Haydon Whitehead,84,Indiana,Big Ten,P
2019,4248034,Cam Wilson,84,Indiana,Big Ten,DB
2019,4258234,Juwan Burgess,84,Indiana,Big Ten,DB
2019,4258235,Whop Philyor,84,Indiana,Big Ten,WR
2019,4258237,Raheem Layne,84,Indiana,Big Ten,DB
2019,4258238,Ty Fryfogle,84,Indiana,Big Ten,WR
2019,4258242,Bryant Fitzgerald,84,Indiana,Big Ten,DB
2019,4258244,Harry Crider,84,Indiana,Big Ten,OL
2019,4258246,Caleb Jones,84,Indiana,Big Ten,OL
2019,4258248,Peyton Hendershot,84,Indiana,Big Ten,TE
2019,4258249,Michael Ziemba,84,Indiana,Big Ten,LB
2019,4258250,Alfred Bryant,84,Indiana,Big Ten,LB
2019,4258252,Britt Beery,84,Indiana,Big Ten,OL
2019,4258253,Tramar Reece,84,Indiana,Big Ten,DL
2019,4258573,Connor Schneider,84,Indiana,Big Ten,DL
2019,4360421,James Head Jr.,84,Indiana,Big Ten,DL
2019,4360423,Michael Penix Jr.,84,Indiana,Big Ten,QB
2019,4360425,Ronnie Walker Jr.,84,Indiana,Big Ten,RB
2019,4360429,Ahrod Lloyd,84,Indiana,Big Ten,RB
2019,4360430,Jeremy Boyd,84,Indiana,Big Ten,DB
2019,4360431,Samuel Slusher,84,Indiana,Big Ten,DB
2019,4360432,Jake Ostrowski,84,Indiana,Big Ten,DL
