season,player_id,player_name,team_id,team_name,conference,position,games,snaps,routes,targets,receptions,rec_yards,yds_per_reception,rec_td,drops,fumbles,air_yards,yac,tgt_per_route,adot,yards_per_route_run,targets_per_game,catch_pct,drop_rate,yds_per_target,tds_per_target,yac_per_rec,air_yards_share,target_share,epa_total_recv,epa_per_target,ppa_total_recv,ppa_per_target,success_rate,explosive_rec_rate,slot_rate,wide_rate,inline_te_rate,man_tgt_rate,zone_tgt_rate,epa_vs_man,epa_vs_zone,separation_avg_yards,epa_per_target_deep,epa_per_target_short,cfbd_player_id,pff_player_game_count,pff_avg_depth_of_target,pff_avoided_tackles,pff_caught_percent,pff_contested_catch_rate,pff_contested_receptions,pff_contested_targets,pff_declined_penalties,pff_drop_rate,pff_drops,pff_first_downs,pff_franchise_id,pff_fumbles,pff_grades_hands_drop,pff_grades_hands_fumble,pff_grades_offense,pff_grades_pass_block,pff_grades_pass_route,pff_inline_rate,pff_inline_snaps,pff_interceptions,pff_longest,pff_pass_block_rate,pff_pass_blocks,pff_pass_plays,pff_penalties,pff_receptions,pff_route_rate,pff_routes,pff_slot_rate,pff_slot_snaps,pff_targeted_qb_rating,pff_targets,pff_touchdowns,pff_wide_rate,pff_wide_snaps,pff_yards,pff_yards_after_catch,pff_yards_after_catch_per_reception,pff_yards_per_reception,pff_yprr
2019,4038968,Travion Banks,193,Miami (OH),Mid-American,DB,,,,2,0.0,0,,0.0,,0.0,,,,,,,0.0,,0.0,0.0,,,,-1.399999999999999,-0.6999999999999995,-1.4405158465136925,-0.7202579232568462,0.0,0.0,,,,,,,,,,,4038968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4038971,KJ Hancock,338,Kennesaw State,Big South,WR,,,,1,1.0,40,40.0,0.0,,0.0,,,,,,,1.0,,40.0,0.0,,,,3.989559179489368,3.989559179489368,3.8841962517169697,3.8841962517169697,1.0,1.0,,,,,,,,,,,4038971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4038983,Andrew Homer,193,Miami (OH),Mid-American,TE,,,,20,10.0,116,11.6,2.0,,0.0,,,,,,,0.5,,5.8,0.1,,,,11.321637315870856,0.5660818657935428,8.102399560238258,0.4051199780119129,0.4,0.1,,,,,,,,,,,4038983,14.0,12.1,0.0,37.0,22.2,2.0,9.0,0.0,23.1,3.0,7.0,221.0,0.0,33.2,67.9,50.8,68.8,50.0,58.9,145.0,1.0,35.0,27.2,67.0,246.0,0.0,10.0,70.7,174.0,32.5,80.0,61.7,27.0,2.0,3.7,9.0,126.0,59.0,5.9,12.6,0.72
2019,4038995,Quentin Hardy,193,Miami (OH),Mid-American,TE,,,,10,5.0,42,8.4,1.0,,0.0,,,,,,,0.5,,4.2,0.1,,,,2.9764422252192624,0.2976442225219262,0.5918272246270828,0.0591827224627082,0.5,0.0,,,,,,,,,,,4038995,12.0,10.3,0.0,41.7,0.0,0.0,5.0,0.0,0.0,0.0,3.0,221.0,0.0,76.3,65.7,37.4,33.3,51.6,59.6,90.0,0.0,16.0,27.2,41.0,151.0,3.0,5.0,69.5,105.0,34.4,52.0,79.2,12.0,1.0,2.0,3.0,42.0,24.0,4.8,8.4,0.4
2019,4039000,Aaron Fuller,264,Washington,Pac-12,WR,,,,87,58.0,694,11.96551724137931,6.0,,0.0,,,,,,,0.6666666666666666,,7.977011494252873,0.0689655172413793,,,,80.06307960876626,0.9202652828593822,54.279470229009085,0.6239019566552768,0.5747126436781609,0.1149425287356321,,,,,,,,,,,4039000,12.0,11.3,3.0,64.8,30.8,4.0,13.0,2.0,10.6,7.0,34.0,340.0,1.0,60.5,70.1,72.7,62.1,72.8,0.0,0.0,3.0,37.0,0.3,1.0,357.0,4.0,59.0,95.2,340.0,29.4,105.0,96.5,91.0,6.0,70.6,252.0,702.0,258.0,4.4,11.9,2.06
2019,4039008,Kamari Pleasant,264,Washington,Pac-12,RB,,,,3,2.0,26,13.0,0.0,,0.0,,,,,,,0.6666666666666666,,8.666666666666666,0.0,,,,1.1059260468422076,0.3686420156140692,0.6380096515245954,0.2126698838415318,0.6666666666666666,0.0,,,,,,,,,,,4039008,10.0,4.3,0.0,66.7,100.0,1.0,1.0,0.0,33.3,1.0,1.0,340.0,0.0,31.6,75.7,56.8,70.3,46.2,0.0,0.0,0.0,18.0,23.8,10.0,42.0,0.0,2.0,76.2,32.0,0.0,0.0,93.8,3.0,0.0,2.4,1.0,26.0,16.0,8.0,13.0,0.81
2019,4039009,Sean McGrew,264,Washington,Pac-12,RB,,,,10,10.0,38,3.8,0.0,,0.0,,,,,,,1.0,,3.8,0.0,,,,-0.1091787282212202,-0.010917872822122,-2.091068177116436,-0.2091068177116435,0.4,0.0,,,,,,,,,,,4039009,9.0,-1.1,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,2.0,340.0,0.0,81.5,83.6,77.7,75.4,64.7,0.0,0.0,0.0,12.0,5.0,3.0,60.0,0.0,10.0,86.7,52.0,8.3,5.0,82.5,10.0,0.0,20.0,12.0,38.0,49.0,4.9,3.8,0.73
2019,4039010,Myles Bryant,264,Washington,Pac-12,DB,,,,4,0.0,0,,0.0,,0.0,,,,,,,0.0,,0.0,0.0,,,,-6.433143194680167,-1.6082857986700416,-6.2385855677703725,-1.5596463919425931,0.0,0.0,,,,,,,,,,,4039010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4039019,Jordan Chin,264,Washington,Pac-12,WR,,,,4,3.0,98,32.666666666666664,2.0,,0.0,,,,,,,0.75,,24.5,0.5,,,,13.679396374084064,3.419849093521016,8.964253264886544,2.241063316221636,0.75,0.5,,,,,,,,,,,4039019,11.0,33.0,0.0,37.5,0.0,0.0,1.0,0.0,0.0,0.0,3.0,340.0,0.0,73.1,64.1,67.7,,69.0,0.0,0.0,1.0,48.0,0.0,0.0,35.0,0.0,3.0,97.1,34.0,5.7,2.0,84.4,8.0,2.0,94.3,33.0,98.0,3.0,1.0,32.7,2.88
2019,4039034,Shane Buechele,2567,SMU,American Athletic,QB,,,,10,9.0,249,27.666666666666668,9.0,,0.0,,,,,,,0.9,,24.9,0.9,,,,52.45234719556675,5.245234719556676,31.425315559854237,3.1425315559854234,0.9,0.4,,,,,,,,,,,4039034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4039043,Collin Johnson,251,Texas,Big 12,WR,,,,59,35.0,532,15.2,1.0,,0.0,,,,,,,0.5932203389830508,,9.016949152542374,0.0169491525423728,,,,38.8203965434529,0.6579728227703882,33.11826885711862,0.5613265907986207,0.5254237288135594,0.1525423728813559,,,,,,,,,,,4039043,7.0,16.2,3.0,66.7,35.7,5.0,14.0,0.0,5.0,2.0,31.0,311.0,1.0,77.6,39.5,78.1,73.6,76.4,0.3,1.0,1.0,37.0,0.7,2.0,286.0,3.0,38.0,94.1,269.0,12.2,35.0,108.4,57.0,3.0,87.4,250.0,555.0,92.0,2.4,14.6,2.06
2019,4039050,Devin Duvernay,251,Texas,Big 12,WR,,,,124,105.0,1371,13.057142857142855,9.0,,0.0,,,,,,,0.8467741935483871,,11.056451612903226,0.0725806451612903,,,,139.92033402372908,1.1283897905139442,115.98063722716,0.9353277195738708,0.6854838709677419,0.1532258064516129,,,,,,,,,,,4039050,13.0,7.9,23.0,81.4,60.0,12.0,20.0,0.0,2.8,3.0,68.0,311.0,0.0,90.9,79.5,89.4,,89.5,0.0,0.0,3.0,75.0,0.0,0.0,494.0,1.0,105.0,93.9,464.0,98.6,487.0,125.2,129.0,9.0,1.0,5.0,1392.0,719.0,6.8,13.3,3.0
2019,4039062,Kyle Porter,248,Houston,American Athletic,RB,,,,14,12.0,113,9.416666666666666,1.0,,0.0,,,,,,,0.8571428571428571,,8.071428571428571,0.0714285714285714,,,,12.417520894941472,0.8869657782101052,11.214854077331772,0.801061005523698,0.5714285714285714,0.1428571428571428,,,,,,,,,,,4039062,11.0,-4.8,2.0,81.3,,0.0,0.0,0.0,7.1,1.0,5.0,182.0,1.0,68.7,78.2,71.6,59.5,55.6,0.0,0.0,1.0,25.0,39.9,83.0,208.0,0.0,13.0,55.8,116.0,4.3,9.0,94.8,16.0,1.0,1.0,2.0,128.0,192.0,14.8,9.8,1.1
2019,4039064,Malcolm Roach,251,Texas,Big 12,DL,,,,1,0.0,0,,0.0,,0.0,,,,,,,0.0,,0.0,0.0,,,,-0.6999999999999993,-0.6999999999999993,-0.0415099375447196,-0.0415099375447196,0.0,0.0,,,,,,,,,,,4039064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4039068,Chris Brown,251,Texas,Big 12,DB,,,,2,0.0,0,,0.0,,0.0,,,,,,,0.0,,0.0,0.0,,,,-1.3999999999999997,-0.6999999999999997,-1.2013366517722526,-0.6006683258861263,0.0,0.0,,,,,,,,,,,4039068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4039072,Rico Bussey Jr.,249,North Texas,Conference USA,WR,,,,8,5.0,150,30.0,1.0,,0.0,,,,,,,0.625,,18.75,0.125,,,,13.14100175194532,1.6426252189931652,10.145756380993229,1.2682195476241531,0.5,0.5,,,,,,,,,,,4039072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4039074,Deion Hair-Griffin,249,North Texas,Conference USA,WR,,,,18,7.0,70,10.0,0.0,,0.0,,,,,,,0.3888888888888889,,3.888888888888889,0.0,,,,-0.6974448510325661,-0.0387469361684758,-0.2297395674788868,-0.0127633093043826,0.3888888888888889,0.0555555555555555,,,,,,,,,,,4039074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4039077,Michael Lawrence,249,North Texas,Conference USA,WR,,,,64,47.0,646,13.74468085106383,3.0,,0.0,,,,,,,0.734375,,10.09375,0.046875,,,,61.14986596314889,0.9554666556742014,47.90036763821937,0.7484432443471777,0.671875,0.140625,,,,,,,,,,,4039077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4039081,Joe Ozougwu,249,North Texas,Conference USA,LB,,,,2,1.0,15,15.0,0.0,,0.0,,,,,,,0.5,,7.5,0.0,,,,0.3500000000000001,0.175,0.7722297907572349,0.3861148953786174,0.5,0.0,,,,,,,,,,,4039081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4039082,Jason Pirtle,249,North Texas,Conference USA,TE,,,,21,17.0,263,15.470588235294118,5.0,,0.0,,,,,,,0.8095238095238095,,12.523809523809524,0.238095238095238,,,,39.13915488343022,1.863769280163344,24.82180717517225,1.181990817865345,0.7619047619047619,0.1428571428571428,,,,,,,,,,,4039082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4039083,Nic Smith,249,North Texas,Conference USA,RB,,,,16,15.0,107,7.133333333333334,0.0,,0.0,,,,,,,0.9375,,6.6875,0.0,,,,5.461093309513681,0.3413183318446051,2.668481427836152,0.1667800892397594,0.625,0.0,,,,,,,,,,,4039083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4039089,Cameron Odom,195,Ohio,Mid-American,WR,,,,40,19.0,222,11.68421052631579,0.0,,0.0,,,,,,,0.475,,5.55,0.0,,,,5.656292784415982,0.1414073196103995,6.443794081255335,0.1610948520313833,0.375,0.1,,,,,,,,,,,4039089,12.0,14.1,0.0,46.3,22.2,2.0,9.0,1.0,24.0,6.0,11.0,259.0,0.0,27.2,70.1,54.4,,54.2,0.0,0.0,0.0,24.0,0.0,0.0,210.0,2.0,19.0,95.7,201.0,4.3,9.0,61.7,41.0,0.0,95.7,201.0,207.0,34.0,1.8,10.9,1.03
2019,4039092,Tyler Tupa,195,Ohio,Mid-American,WR,,,,13,9.0,119,13.22222222222222,2.0,,0.0,,,,,,,0.6923076923076923,,9.153846153846152,0.1538461538461538,,,,12.22045007832578,0.9400346214096754,6.909913081062845,0.5315317754663726,0.6923076923076923,0.0769230769230769,,,,,,,,,,,4039092,4.0,12.5,0.0,69.2,75.0,3.0,4.0,0.0,0.0,0.0,7.0,259.0,0.0,80.1,67.5,67.6,,67.1,0.0,0.0,1.0,22.0,0.0,0.0,77.0,0.0,9.0,89.6,69.0,3.9,3.0,105.4,13.0,2.0,96.1,74.0,119.0,25.0,2.8,13.2,1.72
2019,4039101,Adam Luehrman,195,Ohio,Mid-American,TE,,,,2,2.0,35,17.5,0.0,,0.0,,,,,,,1.0,,17.5,0.0,,,,2.6044777767867164,1.3022388883933582,0.710360958749571,0.3551804793747855,1.0,0.5,,,,,,,,,,,4039101,13.0,11.0,0.0,75.0,,0.0,0.0,1.0,0.0,0.0,2.0,259.0,1.0,73.1,12.5,58.2,71.9,45.9,58.6,65.0,0.0,25.0,36.0,40.0,111.0,1.0,3.0,62.2,69.0,30.6,34.0,108.3,4.0,0.0,0.0,0.0,42.0,9.0,3.0,14.0,0.61
2019,4039115,Ryan Luehrman,195,Ohio,Mid-American,TE,,,,40,28.0,360,12.857142857142858,5.0,,0.0,,,,,,,0.7,,9.0,0.125,,,,43.09936064432431,1.0774840161081076,33.34022026611785,0.8335055066529463,0.65,0.175,,,,,,,,,,,4039115,13.0,10.7,1.0,63.6,53.8,7.0,13.0,0.0,3.4,1.0,22.0,259.0,0.0,79.6,71.5,67.7,54.1,73.3,32.6,107.0,1.0,36.0,18.3,60.0,328.0,2.0,28.0,76.8,252.0,49.7,163.0,117.6,44.0,5.0,3.4,11.0,360.0,96.0,3.4,12.9,1.43
2019,4039154,Jordan Myers,242,Rice,Conference USA,TE,,,,21,16.0,123,7.6875,0.0,,0.0,,,,,,,0.7619047619047619,,5.857142857142857,0.0,,,,8.17215130781234,0.3891500622767781,6.41957043709646,0.3056938303379266,0.6190476190476191,0.0476190476190476,,,,,,,,,,,4039154,11.0,4.7,1.0,76.2,100.0,2.0,2.0,0.0,5.9,1.0,8.0,275.0,0.0,71.9,71.2,57.0,74.2,69.0,67.6,75.0,1.0,27.0,7.2,8.0,111.0,1.0,16.0,86.5,96.0,24.3,27.0,70.1,21.0,0.0,6.3,7.0,123.0,101.0,6.3,7.7,1.28
2019,4039160,Kylen Granson,2567,SMU,American Athletic,TE,,,,61,42.0,741,17.642857142857142,8.0,,0.0,,,,,,,0.6885245901639344,,12.147540983606556,0.1311475409836065,,,,86.12916996085143,1.4119536059155973,57.32784284680266,0.939800702406601,0.6721311475409836,0.2622950819672131,,,,,,,,,,,4039160,13.0,13.6,5.0,68.3,62.5,5.0,8.0,0.0,8.5,4.0,32.0,287.0,0.0,67.0,74.0,66.3,60.7,64.7,18.0,95.0,1.0,58.0,15.6,82.0,527.0,4.0,43.0,78.6,414.0,62.6,330.0,139.6,63.0,9.0,6.8,36.0,721.0,301.0,7.0,16.8,1.74
2019,4039198,Nolan Givan,2050,Ball State,Mid-American,TE,,,,14,12.0,92,7.666666666666667,0.0,,0.0,,,,,,,0.8571428571428571,,6.571428571428571,0.0,,,,12.273709414469025,0.8766935296049302,7.949098284574426,0.567792734612459,0.7142857142857143,0.0,,,,,,,,,,,4039198,12.0,8.4,0.0,75.0,50.0,1.0,2.0,0.0,7.7,1.0,5.0,117.0,0.0,51.7,68.5,52.3,60.0,47.4,79.0,211.0,0.0,14.0,29.2,78.0,267.0,4.0,12.0,66.7,178.0,19.9,53.0,88.5,16.0,0.0,0.4,1.0,92.0,28.0,2.3,7.7,0.52
2019,4039210,Drew Plitt,2050,Ball State,Mid-American,QB,,,,1,1.0,2,2.0,0.0,,0.0,,,,,,,1.0,,2.0,0.0,,,,-0.1950814027026512,-0.1950814027026512,-0.4836992576486355,-0.4836992576486355,0.0,0.0,,,,,,,,,,,4039210,12.0,-7.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,117.0,10.0,,41.4,66.2,,,0.2,1.0,0.0,2.0,0.0,0.0,461.0,2.0,1.0,0.0,0.0,0.0,0.0,79.2,1.0,0.0,0.0,0.0,2.0,9.0,9.0,2.0,
2019,4039223,Dante Bonamico,277,West Virginia,Big 12,S,,,,1,1.0,7,7.0,0.0,,0.0,,,,,,,1.0,,7.0,0.0,,,,1.8803883756721569,1.8803883756721569,2.097185382748316,2.097185382748316,1.0,0.0,,,,,,,,,,,4039223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4039234,Kennedy McKoy,277,West Virginia,Big 12,RB,,,,43,37.0,152,4.108108108108108,1.0,,0.0,,,,,,,0.8604651162790697,,3.5348837209302326,0.0232558139534883,,,,5.655278712976048,0.1315181096040941,-1.3469623358291298,-0.0313247054843983,0.4883720930232558,0.0232558139534883,,,,,,,,,,,4039234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4039262,Kumehnnu Gwilly,2117,Central Michigan,Mid-American,LB,,,,1,0.0,0,,0.0,,0.0,,,,,,,0.0,,0.0,0.0,,,,-0.6999999999999997,-0.6999999999999997,-1.1612466882658818,-1.1612466882658818,0.0,0.0,,,,,,,,,,,4039262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4039271,Tony Poljan,2117,Central Michigan,Mid-American,TE,,,,36,26.0,331,12.73076923076923,3.0,,0.0,,,,,,,0.7222222222222222,,9.194444444444445,0.0833333333333333,,,,32.067811345403605,0.8907725373723223,25.61848003699509,0.7116244454720859,0.5555555555555556,0.1666666666666666,,,,,,,,,,,4039271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4039274,Jonathan Ward,2117,Central Michigan,Mid-American,RB,,,,32,25.0,252,10.08,1.0,,0.0,,,,,,,0.78125,,7.875,0.03125,,,,18.33489568955918,0.5729654902987243,7.078703694696259,0.221209490459258,0.5625,0.125,,,,,,,,,,,4039274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4039284,Terry Mark,248,Houston,American Athletic,WR,,,,1,1.0,0,0.0,0.0,,0.0,,,,,,,1.0,,0.0,0.0,,,,-0.7000000000000002,-0.7000000000000002,-1.0207912800570649,-1.0207912800570649,0.0,0.0,,,,,,,,,,,4039284,7.0,6.0,0.0,50.0,,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,66.7,61.0,56.7,,53.1,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,100.0,22.0,90.9,20.0,56.3,2.0,0.0,9.1,2.0,0.0,2.0,2.0,0.0,0.0
2019,4039294,Mulbah Car,248,Houston,American Athletic,RB,,,,3,1.0,-5,-5.0,0.0,,0.0,,,,,,,0.3333333333333333,,-1.6666666666666667,0.0,,,,-3.776446019741818,-1.2588153399139392,-4.170662894724043,-1.3902209649080144,0.0,0.0,,,,,,,,,,,4039294,4.0,-3.0,0.0,33.3,,0.0,0.0,0.0,50.0,1.0,0.0,182.0,0.0,24.5,83.7,76.2,76.3,40.3,0.0,0.0,0.0,-5.0,43.3,29.0,67.0,0.0,1.0,50.7,34.0,4.5,3.0,42.4,3.0,0.0,0.0,0.0,-5.0,0.0,0.0,-5.0,-0.15
2019,4039295,Keith Corbin,248,Houston,American Athletic,WR,,,,15,10.0,164,16.4,1.0,,0.0,,,,,,,0.6666666666666666,,10.933333333333334,0.0666666666666666,,,,16.763277954044376,1.1175518636029584,15.578556152952878,1.0385704101968585,0.6666666666666666,0.2,,,,,,,,,,,4039295,4.0,14.6,2.0,61.1,66.7,2.0,3.0,0.0,15.4,2.0,9.0,182.0,0.0,49.8,68.2,67.4,,69.8,0.0,0.0,1.0,37.0,0.0,0.0,94.0,0.0,11.0,92.6,87.0,96.8,91.0,111.3,18.0,2.0,3.2,3.0,192.0,61.0,5.5,17.5,2.21
2019,4039300,D'Eriq King,248,Houston,American Athletic,QB,,,,2,2.0,103,51.5,2.0,,0.0,,,,,,,1.0,,51.5,1.0,,,,14.21,7.105,8.841769593859752,4.420884796929876,1.0,1.0,,,,,,,,,,,4039300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4039301,Courtney Lark,248,Houston,American Athletic,WR,,,,9,7.0,149,21.285714285714285,2.0,,0.0,,,,,,,0.7777777777777778,,16.555555555555557,0.2222222222222222,,,,20.324385632472936,2.25826507027477,14.81307938423284,1.6458977093592049,0.7777777777777778,0.3333333333333333,,,,,,,,,,,4039301,12.0,18.4,0.0,50.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,182.0,0.0,78.5,66.7,61.5,,61.0,0.0,0.0,1.0,52.0,0.0,0.0,105.0,0.0,7.0,91.4,96.0,81.0,85.0,95.2,14.0,2.0,19.0,20.0,140.0,47.0,6.7,20.0,1.46
2019,4039307,Marquez Stevenson,248,Houston,American Athletic,WR,,,,85,48.0,837,17.4375,8.0,,0.0,,,,,,,0.5647058823529412,,9.847058823529412,0.0941176470588235,,,,75.09712032732604,0.8834955332626593,47.10576365717283,0.5541854547902686,0.4823529411764706,0.1529411764705882,,,,,,,,,,,4039307,12.0,12.2,11.0,57.8,35.0,7.0,20.0,0.0,7.1,4.0,33.0,182.0,3.0,72.7,27.0,73.6,,74.2,0.0,0.0,4.0,96.0,0.0,0.0,339.0,1.0,52.0,92.0,312.0,92.6,314.0,106.9,90.0,9.0,7.1,24.0,904.0,548.0,10.5,17.4,2.9
2019,4039325,Vince Calhoun,2199,Eastern Michigan,Mid-American,DB,,,,1,1.0,29,29.0,0.0,,0.0,,,,,,,1.0,,29.0,0.0,,,,2.0300000000000007,2.0300000000000007,1.983496610875904,1.983496610875904,1.0,1.0,,,,,,,,,,,4039325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4039326,Willie Parker,2199,Eastern Michigan,Mid-American,RB,,,,4,2.0,-1,-0.5,0.0,,0.0,,,,,,,0.5,,-0.25,0.0,,,,-2.9320935843382574,-0.7330233960845643,-3.319402281381371,-0.8298505703453427,0.0,0.0,,,,,,,,,,,4039326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4039339,Mathew Sexton,2199,Eastern Michigan,Mid-American,WR,,,,47,29.0,488,16.82758620689655,4.0,,0.0,,,,,,,0.6170212765957447,,10.382978723404255,0.0851063829787234,,,,44.73150653177187,0.9517341815270612,31.468954090402885,0.669552214689423,0.5319148936170213,0.1914893617021276,,,,,,,,,,,4039339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4039354,David Moore,2117,Central Michigan,Mid-American,QB,,,,1,1.0,34,34.0,1.0,,0.0,,,,,,,1.0,,34.0,1.0,,,,6.579999999999999,6.579999999999999,3.599748425591901,3.599748425591901,1.0,1.0,,,,,,,,,,,4039354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4039357,Sean Dykes,235,Memphis,American Athletic,TE,,,,2,2.0,9,4.5,0.0,,0.0,,,,,,,1.0,,4.5,0.0,,,,0.7642732830145835,0.3821366415072917,-0.118082073614075,-0.0590410368070375,0.5,0.0,,,,,,,,,,,4039357,4.0,4.3,0.0,66.7,,0.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,70.7,62.9,48.4,30.1,48.5,46.5,20.0,0.0,5.0,11.6,5.0,43.0,0.0,2.0,83.7,36.0,41.9,18.0,70.1,3.0,0.0,2.3,1.0,9.0,1.0,0.5,4.5,0.25
2019,4039358,Patrick Taylor Jr.,235,Memphis,American Athletic,RB,,,,8,6.0,69,11.5,0.0,,0.0,,,,,,,0.75,,8.625,0.0,,,,4.763444086831794,0.5954305108539742,4.1042450000034005,0.5130306250004251,0.5,0.375,,,,,,,,,,,4039358,6.0,-0.3,2.0,57.1,0.0,0.0,2.0,0.0,27.3,3.0,2.0,218.0,0.0,30.0,52.1,65.1,79.0,52.9,0.0,0.0,0.0,22.0,24.5,27.0,110.0,0.0,8.0,70.0,77.0,10.9,12.0,65.2,14.0,0.0,0.9,1.0,52.0,48.0,6.0,6.5,0.68
2019,4039360,John Williams,235,Memphis,American Athletic,WR,,,,1,1.0,9,9.0,0.0,,0.0,,,,,,,1.0,,9.0,0.0,,,,1.4642732830145824,1.4642732830145824,1.3816838899351875,1.3816838899351875,1.0,0.0,,,,,,,,,,,4039360,3.0,9.7,1.0,83.3,,0.0,0.0,0.0,0.0,0.0,2.0,218.0,0.0,76.3,76.0,65.3,,65.2,0.0,0.0,0.0,23.0,0.0,0.0,32.0,1.0,5.0,93.8,30.0,12.5,4.0,100.7,6.0,0.0,87.5,28.0,49.0,37.0,7.4,9.8,1.63
2019,4039365,Jahod Booker,2011,Alabama State,SWAC,WR,,,,9,0.0,84,,1.0,,0.0,,,,,,,0.0,,9.333333333333334,0.1111111111111111,,,,10.126351419396071,1.1251501577106748,7.54427199151237,0.8382524435013745,0.5555555555555556,0.2222222222222222,,,,,,,,,,,4039365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4039388,Anselem Umeh,167,New Mexico,Mountain West,WR,,,,36,21.0,272,12.952380952380953,0.0,,0.0,,,,,,,0.5833333333333334,,7.555555555555555,0.0,,,,17.778754287640734,0.4938542857677981,10.792123128411593,0.2997811980114331,0.5555555555555556,0.0555555555555555,,,,,,,,,,,4039388,12.0,15.3,3.0,56.8,40.0,2.0,5.0,0.0,4.5,1.0,16.0,241.0,0.0,75.9,70.9,67.9,,68.2,0.0,0.0,0.0,40.0,0.0,0.0,192.0,0.0,21.0,95.3,183.0,3.1,6.0,80.0,37.0,0.0,96.9,186.0,272.0,49.0,2.3,13.0,1.49
2019,4039390,Tevaka Tuioti,167,New Mexico,Mountain West,QB,,,,1,1.0,62,62.0,1.0,,0.0,,,,,,,1.0,,62.0,1.0,,,,8.454220838176107,8.454220838176107,5.921450513633374,5.921450513633374,1.0,1.0,,,,,,,,,,,4039390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4039393,Daevon Vigilant,167,New Mexico,Mountain West,RB,,,,7,4.0,11,2.75,0.0,,0.0,,,,,,,0.5714285714285714,,1.5714285714285714,0.0,,,,-2.960645314282764,-0.4229493306118234,-3.4838899988270056,-0.4976985712610008,0.2857142857142857,0.0,,,,,,,,,,,4039393,8.0,-0.5,0.0,66.7,,0.0,0.0,0.0,20.0,1.0,0.0,241.0,0.0,45.4,76.2,56.0,29.4,48.5,0.0,0.0,0.0,6.0,31.4,11.0,35.0,0.0,4.0,60.0,21.0,11.4,4.0,70.1,6.0,0.0,0.0,0.0,11.0,24.0,6.0,2.8,0.52
2019,4039394,Jay Griffin IV,167,New Mexico,Mountain West,WR,,,,29,13.0,118,9.076923076923077,0.0,,0.0,,,,,,,0.4482758620689655,,4.068965517241379,0.0,,,,-6.495013698247355,-0.2239659895947363,-6.907856937260178,-0.2382019633537992,0.3103448275862069,0.0344827586206896,,,,,,,,,,,4039394,6.0,12.3,2.0,43.3,0.0,0.0,6.0,0.0,18.8,3.0,8.0,241.0,0.0,41.1,70.7,59.3,,60.0,0.0,0.0,2.0,25.0,0.0,0.0,97.0,0.0,13.0,93.8,91.0,97.9,95.0,26.8,30.0,0.0,1.0,1.0,118.0,59.0,4.5,9.1,1.3
