season,player_id,player_name,team_id,team_name,conference,position,games,snaps,rush_att,rush_yards,rush_td,fumbles,yards_before_contact,broken_tackles,forced_missed_tackles,yards_per_carry,td_rate,fumble_rate,lost_fumble_rate,epa_total_rush,epa_per_rush,ppa_total_rush,ppa_per_rush,success_rate,explosive_rush_rate,rpo_carry_rate,read_option_rate,yards_over_expected_per_att,epa_rush_early,epa_rush_short,epa_rush_red_zone,att_light_box_rate,att_heavy_box_rate,cfbd_player_id,pff_player_game_count,pff_attempts,pff_avoided_tackles,pff_breakaway_attempts,pff_breakaway_percent,pff_breakaway_yards,pff_declined_penalties,pff_designed_yards,pff_drops,pff_elu_recv_mtf,pff_elu_rush_mtf,pff_elu_yco,pff_elusive_rating,pff_explosive,pff_first_downs,pff_franchise_id,pff_fumbles,pff_gap_attempts,pff_grades_hands_fumble,pff_grades_offense,pff_grades_offense_penalty,pff_grades_pass,pff_grades_pass_block,pff_grades_pass_route,pff_grades_run,pff_grades_run_block,pff_longest,pff_penalties,pff_rec_yards,pff_receptions,pff_routes,pff_run_plays,pff_scramble_yards,pff_scrambles,pff_targets,pff_total_touches,pff_touchdowns,pff_yards,pff_yards_after_contact,pff_yco_attempt,pff_ypa,pff_yprr,pff_zone_attempts,yards_after_contact
2019,4427217,Daimarqua Foster,2628,TCU,Big 12,RB,,,8,56,1.0,0.0,,,,7.0,0.125,0.0,0.0,7.080456268467399,0.8850570335584249,2.923434477430911,0.3654293096788639,0.5,0.25,,,,0.2572942706261907,-0.7000000000000002,1.293132124694688,,,4427217,1.0,8.0,3.0,2.0,66.7,44.0,0.0,66.0,0.0,0.0,3.0,42.0,196.9,2.0,3.0,305.0,0.0,3.0,72.5,93.2,71.1,,74.6,58.6,91.0,,22.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,8.0,1.0,66.0,42.0,5.25,8.3,0.0,5.0,42.0
2019,4427238,Dillon Gabriel,2116,UCF,American Athletic,QB,,,45,208,4.0,0.0,,,,4.622222222222222,0.0888888888888888,0.0,0.0,19.789869120157576,0.439774869336835,22.302577839969327,0.4956128408882073,0.5333333333333333,0.2444444444444444,,,,-0.0193950487610716,0.5217348312573776,0.4695887721839142,,,4427238,13.0,54.0,8.0,1.0,12.0,22.0,0.0,148.0,0.0,0.0,8.0,64.0,22.2,11.0,19.0,323.0,6.0,18.0,69.4,81.4,81.3,80.3,,54.3,63.3,60.1,22.0,4.0,0.0,0.0,1.0,370.0,36.0,6.0,0.0,48.0,4.0,184.0,83.0,1.54,3.4,0.0,18.0,83.0
2019,4427243,Brett Gabbert,193,Miami (OH),Mid-American,QB,,,59,226,3.0,0.0,,,,3.830508474576271,0.0508474576271186,0.0,0.0,8.29947189841878,0.1406690152274369,3.701667969923517,0.0627401350834494,0.4745762711864407,0.1016949152542373,,,,0.2095693873314249,0.1529112367008556,0.3867668324233486,,,4427243,14.0,75.0,8.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,3.0,35.0,5.0,5.0,15.0,221.0,6.0,4.0,67.7,64.5,72.9,65.1,81.4,60.0,56.1,60.1,31.0,4.0,0.0,0.0,1.0,418.0,172.0,29.0,0.0,46.0,3.0,204.0,139.0,1.85,2.7,0.0,21.0,139.0
2019,4427251,Velton Gardner,2305,Kansas,Big 12,RB,,,26,138,2.0,0.0,,,,5.307692307692308,0.0769230769230769,0.0,0.0,8.158784496467394,0.3137994037102843,4.928355073077137,0.1895521181952745,0.3846153846153846,0.1923076923076923,,,,0.3229596741129133,-0.3471366415072918,-0.5568060261243173,,,4427251,10.0,27.0,6.0,2.0,55.8,77.0,0.0,138.0,0.0,0.0,6.0,106.0,71.4,5.0,7.0,198.0,0.0,3.0,78.7,65.5,81.6,,53.4,58.2,69.4,58.1,45.0,0.0,24.0,6.0,66.0,40.0,0.0,0.0,6.0,33.0,2.0,138.0,106.0,3.93,5.1,0.36,23.0,106.0
2019,4427254,Tahj Gary,259,Virginia Tech,ACC,RB,,,4,24,0.0,0.0,,,,6.0,0.0,0.0,0.0,2.359795506227866,0.5899488765569665,1.2378880650898214,0.3094720162724553,0.5,0.25,,,,0.5899488765569665,,1.432136641507291,,,4427254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4427267,Kaylon Geiger,2653,Troy,Sun Belt,WR,,,4,36,1.0,0.0,,,,9.0,0.25,0.0,0.0,5.39616753749605,1.3490418843740124,3.3001041570703458,0.8250260392675864,1.0,0.5,,,,1.3490418843740124,2.4706453142827653,2.4706453142827653,,,4427267,12.0,5.0,0.0,1.0,41.7,15.0,1.0,36.0,2.0,10.0,0.0,22.0,53.7,2.0,3.0,318.0,0.0,0.0,62.9,71.6,22.6,34.3,,74.8,71.2,42.0,15.0,5.0,859.0,77.0,409.0,161.0,0.0,0.0,101.0,82.0,1.0,36.0,22.0,4.4,7.2,2.1,1.0,22.0
2019,4427313,Ta'Quan Roberson,213,Penn State,Big Ten,QB,,,1,-1,0.0,0.0,,,,-1.0,0.0,0.0,0.0,-0.9708291961827892,-0.9708291961827892,-0.358219312899271,-0.358219312899271,0.0,0.0,,,,,,-0.9708291961827892,,,4427313,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,266.0,0.0,0.0,63.7,48.4,67.4,49.6,,,59.6,60.0,-1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,1.0,-1.0,,1.0,1.0
2019,4427332,Gerald Green,290,Georgia Southern,Sun Belt,RB,,,20,95,0.0,0.0,,,,4.75,0.0,0.0,0.0,5.2194434666672525,0.2609721733333626,2.279420017743159,0.1139710008871579,0.55,0.1,,,,0.3153616867843148,-0.0795697904781566,0.2368514213103635,,,4427332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4427351,Grant Gunnell,12,Arizona,Pac-12,QB,,,17,86,1.0,0.0,,,,5.0588235294117645,0.0588235294117647,0.0,0.0,11.059443655007192,0.6505555091180701,4.735258291642435,0.2785446053907314,0.5882352941176471,0.0588235294117647,,,,0.3628920072452687,0.0877819557900565,2.658805328269733,,,4427351,8.0,21.0,5.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,1.0,10.0,27.8,1.0,4.0,109.0,2.0,0.0,51.3,81.5,66.2,85.4,,,49.7,60.0,12.0,1.0,0.0,0.0,0.0,113.0,83.0,15.0,0.0,6.0,1.0,81.0,63.0,3.0,3.9,,3.0,63.0
2019,4427354,Jarrett Guest,324,Coastal Carolina,Sun Belt,QB,,,1,7,0.0,0.0,,,,7.0,0.0,0.0,0.0,0.7004408205106314,0.7004408205106314,0.590106702773282,0.590106702773282,1.0,0.0,,,,0.7004408205106314,,,,,4427354,1.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,6.0,1200.0,0.0,0.0,141.0,0.0,1.0,63.7,73.2,69.1,60.4,,,63.6,60.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,7.0,6.0,6.0,7.0,,0.0,6.0
